name,latitude,longitude
Broadleaf_Cropland_100.0__59.58064794540405.jpg,49.027892250561585,4.779037311515879
Broadleaf_Cropland_100.0__70.1339066028595.jpg,49.04801451292587,4.235736227680377
Broadleaf_Cropland_100.0__67.11573600769043.jpg,49.04801451292587,4.69854826205875
Broadleaf_Cropland_100.0__66.52262806892395.jpg,49.06813677529014,4.255858490044659
Broadleaf_Cropland_100.0__68.33851337432861.jpg,49.06813677529014,4.517447900780269
Broadleaf_Cropland_100.0__66.73784852027893.jpg,49.06813677529014,4.758915049151597
Broadleaf_Cropland_100.0__70.67816257476807.jpg,49.08825903765442,4.275980752408941
Broadleaf_Cropland_100.0__68.72610449790955.jpg,49.08825903765442,4.517447900780269
Broadleaf_Cropland_100.0__69.9815034866333.jpg,49.08825903765442,4.5576924255088045
Broadleaf_Cropland_100.0__61.716675758361816.jpg,49.08825903765442,4.658303737330215
Broadleaf_Cropland_100.0__60.72339415550232.jpg,49.1083813000187,4.638181474965933
Broadleaf_Cropland_100.0__65.70138335227966.jpg,49.1083813000187,4.69854826205875
Broadleaf_Cropland_100.0__63.616496324539185.jpg,49.128503562382974,4.7186705244230325
Broadleaf_Cropland_100.0__65.79287052154541.jpg,49.188870349475806,4.376592064230323
Broadleaf_Cropland_100.0__67.08348393440247.jpg,49.188870349475806,4.396714326594605
Broadleaf_Cropland_100.0__67.58244037628174.jpg,49.188870349475806,4.497325638415987
Broadleaf_Cropland_100.0__58.93921256065369.jpg,49.20899261184008,4.356469801866041
Broadleaf_Cropland_100.0__66.02396368980408.jpg,49.20899261184008,4.376592064230323
Broadleaf_Cropland_100.0__66.5258526802063.jpg,49.20899261184008,4.396714326594605
Broadleaf_Cropland_100.0__60.50615310668945.jpg,49.20899261184008,4.517447900780269
Broadleaf_Cropland_100.0__65.52124619483948.jpg,49.26935939893291,4.416836588958887
Broadleaf_Cropland_100.0__57.602107524871826.jpg,49.26935939893291,4.618059212601651
Broadleaf_Cropland_100.0__69.23079490661621.jpg,49.289481661297195,4.175369440587559
Broadleaf_Cropland_100.0__55.96854090690613.jpg,49.289481661297195,4.638181474965933
Broadleaf_Cropland_100.0__64.93569016456604.jpg,49.329726186025745,4.537570163144551
Broadleaf_Cropland_100.0__65.51981568336487.jpg,49.3699707107543,34.82157502138185
Broadleaf_Cropland_100.0__66.64989590644836.jpg,49.3699707107543,34.84169728374613
Broadleaf_Cropland_100.0__68.91178488731384.jpg,49.47058202257569,4.356469801866041
Broadleaf_Cropland_100.0__71.68492078781128.jpg,49.5510710720328,4.235736227680377
Broadleaf_Cropland_100.0__71.34690284729004.jpg,49.61143785912563,2.625955238538211
Broadleaf_Cropland_100.0__73.29702377319336.jpg,49.77241595803984,2.6460775009024644
Cereal_Cropland_100.0__70.34295201301575.jpg,48.94740320110448,1.3381304472244437
Cereal_Cropland_100.0__74.5139479637146.jpg,49.188870349475806,3.7729241933020035
Cereal_Cropland_100.0__74.05180931091309.jpg,51.201096585903535,-1.3381304472244153
Cereal_Cropland_100.0__74.46467876434326.jpg,51.26146337299637,-1.2777636601315976
Cereal_Cropland_100.0__69.49501633644104.jpg,51.66390862028191,-113.11729788078472
Cereal_Cropland_100.0__69.12040114402771.jpg,51.704153145010466,-113.37888729152033
Cereal_Cropland_100.0__70.65136432647705.jpg,51.72427540737474,-113.137420143149
Cereal_Cropland_100.0__72.68580794334412.jpg,51.72427540737474,-113.2179091926061
Cereal_Cropland_100.0__70.09086608886719.jpg,51.74439766973902,-113.137420143149
Cereal_Cropland_100.0__72.93317317962646.jpg,51.804764456831855,-1.740575694509971
Cereal_Cropland_100.0__71.61258459091187.jpg,51.845008981560404,-1.881431531059917
Cereal_Cropland_100.0__76.86614394187927.jpg,51.96574255574607,-0.3118950666462865
Cereal_Cropland_100.0__71.27752900123596.jpg,52.005987080474625,0.4125063784676968
Cereal_Cropland_100.0__75.06080865859985.jpg,52.0261093428389,-1.9619205805170168
Cereal_Cropland_100.0__73.59558939933777.jpg,52.0261093428389,0.19116149246065106
Cereal_Cropland_100.0__73.42559099197388.jpg,52.06635386756746,0.6338512644747425
Cereal_Cropland_100.0__72.20840454101562.jpg,52.12672065466029,-0.15091696773205854
Cereal_Cropland_100.0__74.24490451812744.jpg,52.12672065466029,0.27165054191775084
Cereal_Cropland_100.0__73.49907159805298.jpg,52.12672065466029,0.7747071010246884
Cereal_Cropland_100.0__70.83135843276978.jpg,52.26757649121023,-0.45275090319623246
Cereal_Cropland_100.0__78.45454812049866.jpg,52.34806554066734,-0.613729002110432
Cereal_Cropland_100.0__74.94935393333435.jpg,52.36818780303162,-0.49299542792476814
Cereal_Cropland_100.0__74.72237348556519.jpg,52.38831006539589,-0.45275090319623246
Cereal_Cropland_100.0__74.007648229599.jpg,52.42855459012445,-0.3118950666462865
Cereal_Cropland_100.0__73.63860607147217.jpg,52.42855459012445,-0.45275090319623246
Cereal_Cropland_100.0__73.97374510765076.jpg,52.42855459012445,1.4588640214101076
Cereal_Cropland_100.0__61.41206622123718.jpg,52.509043639581556,-108.91174504665076
Cereal_Cropland_100.0__64.56848382949829.jpg,52.509043639581556,-109.07272314556498
Cereal_Cropland_100.0__65.64509272575378.jpg,52.509043639581556,-109.09284540792926
Cereal_Cropland_100.0__59.41653847694397.jpg,52.54928816431011,-108.63003337355089
Cereal_Cropland_100.0__63.73609900474548.jpg,52.62977721376722,-108.63003337355089
Cereal_Cropland_100.0__73.27823042869568.jpg,52.67002173849578,0.332017329010597
Cereal_Cropland_100.0__72.76298999786377.jpg,52.71026626322433,-0.11067244300352286
Cereal_Cropland_100.0__75.09498596191406.jpg,52.73038852558861,-0.11067244300352286
Cereal_Cropland_100.0__73.66145849227905.jpg,52.810877575045716,-0.3118950666462865
Cereal_Cropland_100.0__73.26364517211914.jpg,52.85112209977427,-0.3118950666462865
Cereal_Cropland_100.0__72.37608432769775.jpg,52.87124436213855,-0.29177280428200447
Cereal_Cropland_100.0__70.64741253852844.jpg,52.87124436213855,-0.45275090319623246
Cereal_Cropland_100.0__73.02452325820923.jpg,52.911488886867104,-0.2716505419177224
Cereal_Cropland_100.0__73.21993708610535.jpg,52.99197793632421,-0.2112837548249047
Cereal_Cropland_100.0__53.38974595069885.jpg,52.99197793632421,58.80731175960037
Cereal_Cropland_100.0__41.29745960235596.jpg,53.012100198688486,58.82743402196465
Cereal_Cropland_100.0__61.729323863983154.jpg,53.07246698578132,66.85621670531128
Cereal_Cropland_100.0__74.14274215698242.jpg,53.112711510509875,-0.5734844773818963
Cereal_Cropland_100.0__73.60661625862122.jpg,53.13283377287415,-0.29177280428200447
Cereal_Cropland_100.0__42.47317910194397.jpg,53.13283377287415,66.95682801713266
Cereal_Cropland_100.0__38.137513399124146.jpg,53.17307829760271,50.99987396226078
Cereal_Cropland_100.0__62.798964977264404.jpg,53.23344508469554,65.46778060217613
Cereal_Cropland_100.0__58.28214883804321.jpg,53.23344508469554,67.11780611604689
Cereal_Cropland_100.0__57.337117195129395.jpg,53.23344508469554,67.13792837841115
Cereal_Cropland_100.0__62.55457401275635.jpg,53.273689609424096,65.38729155271903
Cereal_Cropland_100.0__68.3752954006195.jpg,53.273689609424096,65.5080251269047
Cereal_Cropland_100.0__67.99307465553284.jpg,53.313934134152646,-0.030183393546394655
Cereal_Cropland_100.0__70.44833302497864.jpg,53.3541786588812,-0.11067244300352286
Cereal_Cropland_100.0__75.77500343322754.jpg,53.37430092124548,-0.8350738881175062
Cereal_Cropland_100.0__71.37424349784851.jpg,53.39442318360976,-0.09055018063924081
Cereal_Cropland_100.0__72.79950976371765.jpg,53.39442318360976,-0.1710392300963406
Cereal_Cropland_100.0__70.21608352661133.jpg,53.414545445974035,-0.09055018063924081
Cereal_Cropland_100.0__73.00239205360413.jpg,53.414545445974035,-0.19116149246062264
Cereal_Cropland_100.0__58.91954302787781.jpg,53.43466770833831,66.01108168601164
Cereal_Cropland_100.0__72.60215282440186.jpg,53.45478997070259,-0.15091696773205854
Cereal_Cropland_100.0__53.921955823898315.jpg,53.45478997070259,59.732935828357114
Cereal_Cropland_100.0__58.81314277648926.jpg,53.47491223306687,66.89646123003982
Cereal_Cropland_100.0__61.77632808685303.jpg,53.49503449543114,65.38729155271903
Cereal_Cropland_100.0__61.73867583274841.jpg,53.515156757795424,65.38729155271903
Cereal_Cropland_100.0__58.97520184516907.jpg,53.59564580725253,65.38729155271903
Cereal_Cropland_100.0__75.8087694644928.jpg,53.615768069616806,-0.3521395913748506
Cereal_Cropland_100.0__62.1049702167511.jpg,53.63589033198109,65.38729155271903
Cereal_Cropland_100.0__72.41469621658325.jpg,53.65601259434536,-0.030183393546394655
Cereal_Cropland_100.0__72.31583595275879.jpg,53.65601259434536,-0.07042791827495876
Cereal_Cropland_100.0__74.7440755367279.jpg,53.69625711907392,-0.15091696773205854
Cereal_Cropland_100.0__72.68968224525452.jpg,53.69625711907392,-0.1710392300963406
Cereal_Cropland_100.0__53.0103862285614.jpg,53.73650164380247,63.41530984101985
Cereal_Cropland_100.0__71.07189297676086.jpg,53.75662390616675,49.53094880966853
Cereal_Cropland_100.0__75.32691359519958.jpg,53.81699069325958,-0.2716505419177224
Cereal_Cropland_100.0__74.69978332519531.jpg,53.81699069325958,-0.5332399526533322
Cereal_Cropland_100.0__72.68420457839966.jpg,53.81699069325958,-0.5734844773818963
Cereal_Cropland_100.0__73.38463068008423.jpg,53.83711295562386,-0.5936067397461784
Cereal_Cropland_100.0__39.07749950885773.jpg,53.83711295562386,65.56839191399754
Cereal_Cropland_100.0__73.11615943908691.jpg,53.87735748035241,-0.23140601718918674
Cereal_Cropland_100.0__52.877771854400635.jpg,53.87735748035241,49.51082654730425
Cereal_Cropland_100.0__61.53497099876404.jpg,53.917602005080965,63.59641020229836
Cereal_Cropland_100.0__73.9504873752594.jpg,53.95784652980952,-0.4728731655605145
Cereal_Cropland_100.0__70.9499180316925.jpg,53.95784652980952,-0.5936067397461784
Cereal_Cropland_100.0__36.43344044685364.jpg,53.95784652980952,63.63665472702692
Cereal_Cropland_100.0__71.81570529937744.jpg,53.9779687921738,-0.5533622150176143
Cereal_Cropland_100.0__13.300763070583344.jpg,53.9779687921738,62.529930296991665
Cereal_Cropland_100.0__59.141331911087036.jpg,53.9779687921738,63.63665472702692
Cereal_Cropland_100.0__61.82643175125122.jpg,53.99809105453807,65.72937001291174
Cereal_Cropland_100.0__73.31146597862244.jpg,54.058457841630904,-0.3320173290105686
Cereal_Cropland_100.0__66.68050289154053.jpg,54.058457841630904,-0.49299542792476814
Cereal_Cropland_100.0__72.69319891929626.jpg,54.078580103995186,-0.37226185373910425
Cereal_Cropland_100.0__71.32108211517334.jpg,54.078580103995186,-0.3923841161033863
Cereal_Cropland_100.0__73.3397126197815.jpg,54.13894689108802,-0.2716505419177224
Cereal_Cropland_100.0__73.45262169837952.jpg,54.17919141581657,-0.37226185373910425
Cereal_Cropland_100.0__59.98574495315552.jpg,54.17919141581657,63.737266038848304
Cereal_Cropland_100.0__63.43768239021301.jpg,54.2395582029094,48.001656869983464
Cereal_Cropland_100.0__68.20518374443054.jpg,54.823103811473445,47.8809232957978
Cereal_Cropland_100.0__36.73759698867798.jpg,55.10481548457333,49.671804646218476
Cereal_Cropland_100.0__67.45463609695435.jpg,55.16518227166616,48.26324628071907
Close_Shrubland_50_90.9074604511261__0.025549705605953932.jpg,-17.315206764460612,122.71561702854501
Close_Shrubland_50_90.9074604511261__0.02554917591623962.jpg,-17.536551650467658,122.81622834036637
Close_Shrubland_50_90.9074604511261__0.4408242180943489.jpg,-17.536551650467658,123.8625859833088
Close_Shrubland_50_90.90909361839294__0.30461077112704515.jpg,-15.323102790397158,126.53884687775769
Close_Shrubland_50_90.90909361839294__0.025546387769281864.jpg,-17.33532902682488,122.77598381563786
Close_Shrubland_50_90.90909361839294__0.4408242180943489.jpg,-17.516429388103376,123.88270824567309
Close_Shrubland_50_90.90909361839294__0.44082426466047764.jpg,-17.516429388103376,123.92295277040165
Close_Shrubland_50_90.90909361839294__0.5868741776794195.jpg,-17.536551650467658,123.84246372094452
Close_Shrubland_50_90.90909361839294__0.02555008977651596.jpg,-17.55667391283194,122.79610607800214
Close_Shrubland_50_90.90909361839294__0.4805584903806448.jpg,-17.55667391283194,123.8625859833088
Close_Shrubland_50_90.90909361839294__0.9439409710466862.jpg,-17.69752974938187,123.9833195574945
Close_Shrubland_50_90.90909361839294__0.029136158991605043.jpg,-17.737774274110436,122.63512797908788
Close_Shrubland_50_90.90909361839294__0.029879668727517128.jpg,-17.737774274110436,122.65525024145217
Close_Shrubland_50_90.90909361839294__0.03911921812687069.jpg,-17.838385585931817,123.58087431020891
Close_Shrubland_50_90.90909361839294__1.8294112756848335.jpg,-17.878630110660367,122.4540276178094
Close_Shrubland_50_90.90909361839294__6.013275310397148.jpg,-17.878630110660367,122.47414988017368
Close_Shrubland_50_90.90909361839294__0.13352562673389912.jpg,-17.89875237302465,122.35341630598799
Close_Shrubland_50_90.90909361839294__0.04099843208678067.jpg,-17.89875237302465,122.37353856835227
Close_Shrubland_50_90.90909361839294__0.36534538958221674.jpg,-17.89875237302465,122.4540276178094
Close_Shrubland_50_90.90909361839294__0.18517350545153022.jpg,-17.89875237302465,122.47414988017368
Close_Shrubland_50_90.90909361839294__0.6502260453999043.jpg,-17.89875237302465,122.49427214253797
Close_Shrubland_50_90.90909361839294__0.039119686698541045.jpg,-17.89875237302465,123.56075204784463
Close_Shrubland_50_90.92817902565002__5.165667086839676.jpg,-9.004712408014086,-38.84602749423729
Close_Shrubland_50_90.96580147743225__3.240298479795456.jpg,-29.99223205395529,-67.09768385368258
Close_Shrubland_50_91.0033643245697__3.792690858244896.jpg,-8.964467883285536,-38.84602749423729
Close_Shrubland_50_91.0550057888031__1.0736076161265373.jpg,-28.543429163727325,116.03502592360496
Close_Shrubland_50_91.07577800750732__3.128647804260254.jpg,-19.267066213795502,16.792027942989392
Close_Shrubland_50_91.11925959587097__1.3949220068752766.jpg,30.87761159798348,-115.73319198814076
Close_Shrubland_50_91.14547371864319__0.19114434253424406.jpg,-18.94511001596706,16.892639254810803
Close_Shrubland_50_91.15893840789795__0.2029971918091178.jpg,-19.267066213795502,16.87251699244652
Close_Shrubland_50_91.19324088096619__10.420645028352737.jpg,-9.42727991766391,-41.68326648760038
Close_Shrubland_50_91.25611186027527__1.7106195911765099.jpg,30.937978385076313,-115.69294746341221
Close_Shrubland_50_91.38704538345337__7.438790798187256.jpg,-18.401808932131573,17.496307125739122
Close_Shrubland_50_91.4064347743988__0.9792367927730083.jpg,30.61602218724788,-115.47160257740516
Close_Shrubland_50_91.42183065414429__0.04322800668887794.jpg,-26.7123032885781,115.27037995376241
Close_Shrubland_50_91.49762392044067__11.819124221801758.jpg,-18.381686669767305,18.099974996667413
Close_Shrubland_50_91.5179193019867__1.787262037396431.jpg,-29.227586084112758,116.31673759670485
Close_Shrubland_50_91.54292345046997__0.7482639513909817.jpg,-19.16645490197412,16.95300604190362
Close_Shrubland_50_91.54648780822754__3.129056841135025.jpg,-29.97210979159101,-67.11780611604685
Close_Shrubland_50_91.5636956691742__0.43062171898782253.jpg,-19.20669942670267,16.912761517175056
Close_Shrubland_50_91.66865944862366__4.460890218615532.jpg,-19.186577164338388,16.973128304267902
Close_Shrubland_50_91.70266389846802__9.510206431150436.jpg,-9.04495693274265,-38.866149756601544
Close_Shrubland_50_91.71305298805237__0.1943446579389274.jpg,-19.24694395143122,16.87251699244652
Close_Shrubland_50_91.90727472305298__5.122501030564308.jpg,-9.04495693274265,-38.805782969508726
Close_Shrubland_50_91.97654724121094__4.01107557117939.jpg,-9.0852014574712,-38.785660707144444
Close_Shrubland_50_92.04316139221191__7.83742293715477.jpg,-9.024834670378368,-39.61067346407981
Close_Shrubland_50_92.06743836402893__8.51617231965065.jpg,-9.447402180028192,-38.785660707144444
Close_Shrubland_50_92.11195111274719__7.258232682943344.jpg,-9.286424081113978,-39.20822821679428
Close_Shrubland_50_92.11527109146118__0.18857941031455994.jpg,-18.985354540695624,16.87251699244652
Close_Shrubland_50_92.16654300689697__6.953347474336624.jpg,-9.266301818749696,-39.20822821679428
Close_Shrubland_50_92.2628104686737__3.911345824599266.jpg,-8.984590145649818,-38.866149756601544
Close_Shrubland_50_92.35926270484924__8.65868479013443.jpg,-9.42727991766391,-38.76553844478016
Close_Shrubland_50_92.47926473617554__12.217895686626434.jpg,-8.763245259642758,-40.174096810279565
Close_Shrubland_50_92.51399040222168__10.959850251674652.jpg,-8.863856571464154,-38.16187057385184
Close_Shrubland_50_92.54696369171143__3.832748532295227.jpg,-9.286424081113978,-38.624682608230216
Close_Shrubland_50_92.54937767982483__8.127857744693756.jpg,-9.266301818749696,-39.2685950038871
Close_Shrubland_50_92.55868196487427__7.420185208320618.jpg,-9.04495693274265,-38.58443808350168
Close_Shrubland_50_92.69033670425415__8.647380769252777.jpg,-10.69498244661338,-42.46803471980718
Close_Shrubland_50_92.7440881729126__0.04322800668887794.jpg,-26.732425550942366,115.2905022161267
Close_Shrubland_50_92.79409050941467__3.5054054111242294.jpg,-8.964467883285536,-38.866149756601544
Close_Shrubland_50_92.87936687469482__4.844934120774269.jpg,-8.984590145649818,-38.76553844478016
Close_Shrubland_50_92.91155934333801__1.070527359843254.jpg,31.42091268181897,-116.09539271069775
Close_Shrubland_50_93.25217604637146__1.4414296485483646.jpg,30.87761159798348,-115.75331425050504
Close_Shrubland_50_93.3241069316864__7.823703438043594.jpg,-9.286424081113978,-39.2685950038871
Close_Shrubland_50_93.39234828948975__0.18857941031455994.jpg,-19.226821689066952,16.87251699244652
Close_Shrubland_50_93.61574649810791__3.9629127830266953.jpg,-9.105323719835482,-38.74541618241588
Close_Shrubland_50_93.63024234771729__20.309853553771973.jpg,3.6521906191163254,44.66136131751344
Close_Shrubland_50_93.77741813659668__1.1810442432761192.jpg,30.777000286162092,-115.81368103759787
Close_Shrubland_50_93.79239678382874__10.914718359708786.jpg,-9.024834670378368,-38.5643158211374
Close_Shrubland_50_93.82229447364807__8.023042231798172.jpg,-9.286424081113978,-39.16798369206572
Close_Shrubland_50_93.9575731754303__3.414063900709152.jpg,-9.165690506928314,-38.66492713295878
Close_Shrubland_50_94.02219653129578__3.345596417784691.jpg,-9.105323719835482,-38.66492713295878
Close_Shrubland_50_94.18103098869324__1.0172008536756039.jpg,30.595899924883597,-115.47160257740516
Close_Shrubland_50_94.20706033706665__12.808437645435333.jpg,-9.024834670378368,-39.63079572644409
Close_Shrubland_50_94.29463148117065__5.018192529678345.jpg,-9.04495693274265,-38.785660707144444
Close_Shrubland_50_94.30217742919922__5.400259420275688.jpg,-9.024834670378368,-38.76553844478016
Close_Shrubland_50_94.45449113845825__3.561798483133316.jpg,-8.944345620921254,-38.84602749423729
Close_Shrubland_50_94.47901248931885__13.257034122943878.jpg,-8.944345620921254,-38.363093197494635
Close_Shrubland_50_94.50986981391907__3.369107097387314.jpg,-9.38703539293536,-38.60456034586596
Close_Shrubland_50_94.68018412590027__3.987853229045868.jpg,-9.0852014574712,-38.76553844478016
Close_Shrubland_50_94.84366774559021__3.2843362540006638.jpg,-9.145568244564032,-38.66492713295878
Close_Shrubland_50_94.9198842048645__5.65703883767128.jpg,-9.46752444239246,-38.76553844478016
Close_Shrubland_50_94.95968222618103__5.193474888801575.jpg,-9.004712408014086,-38.805782969508726
Close_Shrubland_50_94.9969470500946__0.15840616542845964.jpg,-30.052598841048123,119.39544373843927
Close_Shrubland_50_95.1314389705658__12.499433755874634.jpg,-29.811131692676796,-66.83609444294697
Close_Shrubland_50_95.25337815284729__6.5148793160915375.jpg,-8.984590145649818,-38.886272018965826
Close_Shrubland_50_95.257967710495__10.209453850984573.jpg,-29.831253955041078,-66.83609444294697
Close_Shrubland_50_95.28121948242188__3.681078925728798.jpg,-9.065079195106918,-38.74541618241588
Close_Shrubland_50_95.48148512840271__5.004527419805527.jpg,-9.004712408014086,-38.76553844478016
Close_Shrubland_50_95.4992413520813__4.154072701931.jpg,-9.065079195106918,-38.785660707144444
Close_Shrubland_50_95.62618732452393__4.792338609695435.jpg,-8.984590145649818,-38.785660707144444
Close_Shrubland_50_95.68839073181152__3.911951184272766.jpg,-9.0852014574712,-38.74541618241588
Close_Shrubland_50_96.71006798744202__3.712364286184311.jpg,-9.0852014574712,-38.72529392005163
Close_Shrubland_50_96.89764976501465__5.068162828683853.jpg,-8.984590145649818,-38.805782969508726
Close_Shrubland_50_97.25131392478943__3.345216065645218.jpg,-9.38703539293536,-38.624682608230216
Close_Shrubland_50_97.3818838596344__3.1380586326122284.jpg,-9.46752444239246,-38.74541618241588
Close_Shrubland_50_97.72679209709167__3.5772938281297684.jpg,-9.065079195106918,-38.72529392005163
Close_Shrubland_50_97.77945280075073__3.2219253480434418.jpg,-9.407157655299642,-38.624682608230216
Close_Shrubland_50_99.45120215415955__3.3234868198633194.jpg,-9.12544598219975,-38.66492713295878
Close_Shrubland_50_99.5202362537384__7.462859898805618.jpg,-9.447402180028192,-38.76553844478016
Continental_Water_100.0__0.020649661018978804.jpg,69.41174402557448,155.736249568324
Continental_Water_100.0__0.019459749455563724.jpg,69.43186628793875,156.50089553816656
Continental_Water_100.0__0.0.jpg,69.45198855030303,156.05820576615247
Continental_Water_100.0__0.0.jpg,69.45198855030303,156.07832802851675
Continental_Water_100.0__0.0.jpg,69.45198855030303,156.09845029088103
Continental_Water_100.0__0.0.jpg,69.45198855030303,156.11857255324531
Continental_Water_100.0__0.0.jpg,69.45198855030303,156.48077327580228
Continental_Water_100.0__0.0.jpg,69.45198855030303,156.50089553816656
Continental_Water_100.0__0.0.jpg,69.45198855030303,156.52101780053084
